Timestamp,Salary,Inflation_Rate,Individual_ID,GDP_Growth,Unemployment_Rate
2024-04,1078497.317636114,5.594557924699255,ID0006,6.453792434263785,5.758945140834074
2024-05,1071510.7922891974,5.883915241262833,ID0006,3.807472869875079,6.961728669738488
2024-06,1070072.9975491643,5.577267271745061,ID0006,7.136500547363279,5.4291876162302035
2024-07,1060521.3689357578,5.928439899517173,ID0006,7.505876196734219,6.853943492733228
2024-08,1171730.4336895174,6.0370998824267295,ID0006,4.863849408470455,5.939562504324404
2024-09,1108196.8940139026,5.8489826352472525,ID0006,5.309015252378418,6.455219473780102
2024-10,1032299.4680489028,5.7387505619283,ID0006,5.486841305374532,6.551305968953205
2024-11,1060823.2003315517,5.630371939443591,ID0006,5.473858179335809,4.965377014133295
2024-12,1141211.542942951,5.762460093517127,ID0006,7.650407007775936,6.060096997286451
2024-01,1177042.442584737,5.107306553241397,ID0007,9.760589866218986,4.953827428977914
2024-02,1179515.3117863096,5.807417144858858,ID0007,6.811611172976623,5.394206242296309
2024-03,1131831.3378012842,6.110620985300222,ID0007,5.629586808548932,6.610713174637264
2024-04,1030504.2003248854,6.947428906074141,ID0007,8.669178376307585,6.349641185481447
2024-05,1087494.004990411,5.96580565794642,ID0007,6.299169209631529,6.697814196592851
2024-06,1231035.2002090202,5.709668071451068,ID0007,8.466181861995448,6.189985677453474
2024-07,1066777.163483909,6.324508815208585,ID0007,5.641108613265767,6.180509559609428
2024-08,1120448.2969503643,6.895696768682531,ID0007,6.6476833478893145,6.093329251956994
2024-09,1044564.3226872182,5.374812592794979,ID0007,7.358178304908773,7.150509641276946
2024-10,1017205.3014964141,6.09405207983405,ID0007,5.926829010156981,6.445633857006307
2024-11,1163871.0732518262,5.375988429895406,ID0007,5.75397308055467,5.753401277765015
2024-12,1196619.5648244962,6.321837702359517,ID0007,6.310413927972486,8.525173387595917
2024-01,699013.2483072573,5.450520709512974,ID0008,6.398479017142205,8.610560963461712
2024-02,709163.6203996193,5.46391634603521,ID0008,5.858496111961991,6.0509790002080655
2024-03,722298.2228483863,6.309790326133051,ID0008,7.782298164755013,5.621770286716933
2024-04,726331.6341155863,5.020465355505954,ID0008,7.0832837220862634,6.778150284716565
2024-05,751915.8762209603,5.141945277261539,ID0008,5.960709636539905,4.69985978054625
2024-06,673744.2078403002,5.660679809500301,ID0008,8.243985118845075,7.178799485070315
2024-07,765276.128356032,5.618917453920057,ID0008,4.950913521199798,5.502749820215298
2024-08,722929.6088610113,5.529753483462311,ID0008,6.830414526584669,7.021880570654122
2024-09,737213.2936203707,6.6014016189694695,ID0008,7.834565375056237,5.199710451264784
2024-10,702720.6033656001,5.888908655982588,ID0008,6.437426620425322,6.06521383784367
2024-11,669645.9314033579,5.2917611522937475,ID0008,7.886429455619591,6.127376157187943
2024-12,706510.7724890098,5.451645294050889,ID0008,7.787078666771504,6.755299888164055
2024-01,585845.1859108893,6.901808976954801,ID0009,5.4548823372502735,6.7553068794423226
2024-02,640821.3568054293,5.942121182945421,ID0009,6.630573197174338,6.458040935428792
2024-03,597497.4924840379,5.499062374887455,ID0009,6.829617754167897,5.632888040164528
2024-04,571739.8231162709,5.011161921315285,ID0009,8.164262386402267,5.235743184261032
2024-05,584788.912081812,6.057440171645012,ID0009,7.151479530824087,6.105502619879928
2024-06,591088.5338692155,5.340754715003386,ID0009,6.452175885738954,4.9445120279595605
2024-07,629675.6252928332,6.374009402003359,ID0009,6.21339868977511,6.4317058956872595
2024-08,607337.8943000454,5.607196896357679,ID0009,5.865452287453203,5.145108460600557
2024-09,575801.8077727734,3.689205513718488,ID0009,6.273771589040869,6.558223047376744
2024-10,585322.8881477203,5.669433462476175,ID0009,6.206921482141925,6.185936088430976
2024-11,639424.1381966636,6.33674548991683,ID0009,5.685840453521653,6.316181975228372
2024-12,577433.1261933633,5.605908417495079,ID0009,6.149636944732348,5.975027353873874
2024-01,818630.3127519876,5.183728055917835,ID0010,6.9035124011959335,6.472303820456686
2024-02,835615.3177548846,5.490053697753821,ID0010,4.470776007921765,6.443011141548299
2024-03,769094.3081452469,5.261928420257837,ID0010,5.704294482972459,5.193573885076843
2024-04,815123.0941384919,6.447885860581616,ID0010,4.8833443271379995,5.261972500970762
2024-05,745234.3920460335,6.0291217955912515,ID0010,5.662274574847842,5.76931019355217
2024-06,797245.8068893895,6.7575456746278935,ID0010,6.239606654167111,5.057161021731057
2024-07,825305.9508662764,5.339137758715574,ID0010,7.561686086293259,8.445158798759133
2024-08,827785.7522808855,5.559158714518585,ID0010,7.000280587752716,6.837579066244981
2024-09,689343.930190765,6.553176141596971,ID0010,6.313741719886599,7.22357090156759
2024-10,777602.890212889,5.831747641859226,ID0010,6.202709903616127,5.5885357753919
2024-11,793504.3074105227,5.701515812675656,ID0010,6.036300382204361,6.410712084522326
2024-12,793991.7417919445,5.519053870119656,ID0010,5.757081575768567,8.071042803323387
2024-01,598076.118750321,5.999499480419492,ID0011,7.748970423165379,6.521413731030941
2024-02,570970.8825654952,4.582154783824168,ID0011,4.4874214269945405,4.6846503782626465
2024-03,594527.3412343104,5.919740590314669,ID0011,6.622320814548285,6.795083793740295
2024-04,586681.969129132,5.421422797669089,ID0011,6.303437968020284,5.204720574722842
2024-05,600383.177558083,5.978804160946081,ID0011,6.710658239525705,5.260352512620799
2024-06,590124.6457150315,5.258895127994745,ID0011,6.019432092273372,8.545443595582782
2024-07,578010.0081927151,5.920092226864612,ID0011,7.054222759441865,6.430587965695899
2024-08,590221.8118647973,6.631586801232883,ID0011,6.925780002359597,6.705351413065096
2024-09,601731.733751228,6.231553615448453,ID0011,7.4148300337792,6.359715687880984
2024-10,616741.5303238606,5.811953148024573,ID0011,5.805355645602475,7.466919764223494
2024-11,566129.6472994704,6.491053160925145,ID0011,6.190125983167228,7.154829748512978
2024-12,649820.0853439845,5.977585171397188,ID0011,7.295833021160563,5.593712597270294
2024-01,507703.148339252,6.249608984497215,ID0012,7.515014360950163,5.926582801228303
2024-02,468003.13033730787,6.690542613917104,ID0012,6.914322027381588,6.221371963166872
2024-03,524203.9089388637,5.57284216206782,ID0012,5.7881453012634365,6.579932555989692
2024-04,554597.7029938553,6.243593054966814,ID0012,7.5016833613736935,6.556140130563683
2024-05,501746.5371007065,5.702367254910629,ID0012,6.580512640915019,5.725871142743897
2024-06,517670.08879735897,5.7227958649243025,ID0012,6.875778270379161,6.072739577098269
2024-07,481158.29278639733,6.115906617039415,ID0012,6.924694054443858,5.066547007847214
2024-08,543717.7847886881,5.911331474359954,ID0012,6.124335919563418,6.701569773745203
2024-09,515475.61025897425,5.096620721516946,ID0012,6.999153926202393,5.881411519269471
2024-10,449040.19554795115,5.600405669379434,ID0012,5.324734103387339,6.683969409151702
2024-11,499295.6136692062,6.2745010997440716,ID0012,7.032736653285703,6.016551240791195
2024-12,498030.9075712785,5.840888610064237,ID0012,5.484621104219913,4.920006810996291
2024-01,662079.1213439461,5.322266455623507,ID0013,5.333186386846281,6.007383529760784
2024-02,643125.435017515,5.948315446785334,ID0013,6.686522043238694,6.4560094289598515
2024-03,696403.7172068141,6.111347269815095,ID0013,5.544758996407413,5.918831920733851
2024-04,679086.1004850946,6.458672863680009,ID0013,6.215483122850615,5.440388496408385
2024-05,740969.3082913973,6.482598376624891,ID0013,5.528465957168176,6.425536687471797
2024-06,685760.960292359,6.071182959351197,ID0013,6.976947841100959,7.228041688448337
2024-07,685849.1577864476,5.744017608647911,ID0013,6.569916876787898,7.020388222708477
2024-08,758707.0481112092,5.859351347219034,ID0013,7.100891928172377,6.641577264055851
2024-09,701990.0369996857,6.109348877668434,ID0013,5.927630369909833,6.660139640564764
2024-10,783505.418351461,5.493457411270577,ID0013,6.464496205273027,6.2194958210290245
2024-11,732851.3743257137,5.853376131174162,ID0013,7.2207091447432505,5.687951303360027
2024-12,764160.7319575299,4.749710025824966,ID0013,6.461563400176665,5.626129971868029
2024-01,463600.1589167372,5.604683946794459,ID0014,4.7432949488333325,6.157718861270506
2024-02,539235.798382424,5.9269690568187885,ID0014,5.720339393462427,6.606874659842234
2024-03,501553.1069209747,5.985864147242184,ID0014,6.075801404374782,6.891242897778868
2024-04,458543.30263478664,5.5006178162537935,ID0014,6.822367082438232,5.728154234994127
2024-05,525689.1896227982,6.005165986599248,ID0014,7.135650801513262,5.295618703491223
2024-06,521153.22334180557,5.335888663754701,ID0014,6.662451300753646,6.304154394840223
2024-07,507479.90801547247,5.513480096142934,ID0014,7.61980706787802,5.078406419850086
2024-08,481587.87858778605,4.861833556592835,ID0014,6.833796264921437,5.372368579286672
2024-09,486035.0857025154,6.229027576053595,ID0014,6.457086702777928,5.502269502791616
2024-10,492408.4837663077,6.088186792485211,ID0014,7.184950221103662,6.613752647884817
2024-11,536452.1773847505,5.587328669115206,ID0014,7.516692326533954,7.057036730945963
2024-12,487819.11083826807,6.305764751062441,ID0014,6.113807974060449,5.585858828185402
2024-01,1204634.973491488,5.619942064124026,ID0015,7.791452232528908,5.094942762700675
2024-02,1312835.3261852139,5.626295512370989,ID0015,5.747539793600916,5.309048469060162
2024-03,1211215.401541901,6.23411466518599,ID0015,7.4261984522650275,5.306862453172054
2024-04,1271987.6054329502,6.613155975894409,ID0015,6.103275936201367,6.218856593951802
2024-05,1226188.456357144,6.256797049224993,ID0015,3.1159643599346643,5.653931432651299
2024-06,1299420.6969991652,5.696306564311196,ID0015,6.746181305187084,8.343693519589209
2024-07,1211097.5846308356,5.925210258111171,ID0015,5.706765142713241,7.531956789274559
2024-08,1185344.183862533,5.998302293647158,ID0015,7.261052293154602,5.246592345333377
2024-09,1315483.694006866,6.316079609916324,ID0015,5.475704328207056,6.194900948085635
2024-10,1215573.721192092,6.199831550218896,ID0015,5.61582034415081,6.498154320330377
2024-11,1230083.769413513,5.720254624183268,ID0015,4.982067860068786,5.4197399836798095
2024-12,1236760.3517797543,6.055450062645987,ID0015,6.649001411299768,6.422256930217659
2024-01,979680.8444494474,5.729734378813701,ID0016,6.329454726463581,5.228426222447917
2024-02,879701.551660068,5.9287982112468915,ID0016,7.591648105434549,6.58108693293161
2024-03,876189.3230561699,6.636534528347162,ID0016,4.986511165883368,6.673575416065686
2024-04,908792.802801206,5.380506931682693,ID0016,5.963776600325725,5.43448679666755
2024-05,844289.8019952466,5.518829885524636,ID0016,6.15606437541981,4.964554507154077
2024-06,879751.073672487,5.987377892347397,ID0016,7.6344248413043365,6.222918711330509
2024-07,991437.6519672513,5.139409338974046,ID0016,6.080077552721945,7.419614886359288
2024-08,909161.7339432249,6.086269643088783,ID0016,6.154877695506792,6.274571723555172
2024-09,879208.1913799598,6.235523388685499,ID0016,6.436072111984695,5.448568183071268
2024-10,953880.176725897,5.4567992821328914,ID0016,5.165656929445818,6.184068653958686
2024-11,929395.2602949507,4.557885381037119,ID0016,5.062029315722701,6.843678613441767
2024-12,962798.4334974482,5.368099945872653,ID0016,6.725157051435458,7.562002896087397
2024-01,903524.4536516032,6.8006817721734905,ID0017,6.462641646566666,7.644528119592205
2024-02,900815.3281174732,5.916129073954882,ID0017,6.759952325551572,5.708387061387548
2024-03,969415.7635291566,6.364679929133496,ID0017,6.089881842671664,6.309033817386152
2024-04,909022.6845640817,5.040489282220413,ID0017,5.908571410710183,7.255854264300807
2024-05,879941.1533075866,5.685237295507684,ID0017,7.318700661475275,4.553626869279711
2024-06,921355.0133535605,6.358459627107882,ID0017,6.6090961771454975,5.341931465224144
2024-07,897760.106999103,5.568797520615084,ID0017,7.064663479855985,6.528399450475522
2024-08,837181.0293222226,6.0530197442599745,ID0017,5.573431539767072,6.408786766448318
2024-09,931148.7173206309,5.83058752907485,ID0017,6.430446336648192,5.3553289921233045
2024-10,841804.1858457734,5.631582924358572,ID0017,6.698686430968138,4.906593360351108
2024-11,849660.9856659804,6.311856679679705,ID0017,5.426353136461152,4.21494064990255
2024-12,928613.6890710606,5.252151082988008,ID0017,6.396312356950075,5.400992982796018
2024-01,926353.1034597273,5.937521309150429,ID0018,5.876069134589507,6.583171676800182
2024-02,953342.6306792721,5.230941909128443,ID0018,6.8909730508277605,7.30008845007626
2024-03,1041591.6340230362,5.4959764745184625,ID0018,4.651224417159998,6.164357429284604
2024-04,947307.2885754623,5.799431770804501,ID0018,7.517393599018916,6.696140301193462
2024-05,899605.8743526842,6.04461785432946,ID0018,5.740211558082121,5.718585346948667
2024-06,979707.3290033612,5.104572219322007,ID0018,7.639293624565097,4.818586155821356
2024-07,1035623.4323584252,5.099569710509752,ID0018,6.621679448676064,6.683961553212614
2024-08,923916.5450639019,5.855019059450776,ID0018,5.505435557612041,6.522092018086773
2024-09,1052328.5772221137,6.5199519774536565,ID0018,6.156097080719575,6.126970897502885
2024-10,905840.8137558134,6.181173895036849,ID0018,7.13096708558266,6.0223987493911
2024-11,1038692.7636034194,5.437772492419263,ID0018,5.42949267833849,6.345163333559514
2024-12,955048.7311995367,5.946684722416154,ID0018,7.813478373397282,6.159520363264411
2024-01,1236642.3463882296,5.595276579421008,ID0019,7.023463878753968,4.567250924044159
2024-02,1166067.418615674,5.342238519436405,ID0019,5.5094895329904965,5.611193186731214
2024-03,1170959.7953986754,6.043909271967866,ID0019,6.916991198347291,7.589288931140423
2024-04,1264885.910635295,6.507588202935278,ID0019,7.059244760218177,6.241253392226438
2024-05,1223062.3732208763,6.287614324116692,ID0019,5.476841980263238,6.378083347921135
2024-06,1362632.571249557,4.7805440302096756,ID0019,7.03794384243782,5.915046607904235
2024-07,1183132.4314619317,6.21117352355056,ID0019,6.817653079869889,4.901282562689919
2024-08,1156580.920977714,5.797232440253896,ID0019,8.2473882197283,6.758366422854696
2024-09,1194974.564546478,6.46084047364285,ID0019,7.8277938130580855,4.592345555653363
2024-10,1298620.3907750542,6.202364181412115,ID0019,5.477351892012936,6.225552591728326
2024-11,1299511.4789733198,5.7984453457046525,ID0019,6.66404806988946,6.709980436647447
2024-12,1247409.2173350058,5.167699938005894,ID0019,6.93443940926296,5.822644147527269
2024-01,1606345.4163028612,6.575040634765894,ID0020,6.20901660100599,6.593329485876946
2024-02,1560236.3513373572,6.371658376871041,ID0020,7.492912967623367,5.554850398442763
2024-03,1643481.0013124784,5.982042672674993,ID0020,5.799075358878548,7.32151352498381
2024-04,1595369.596173383,5.55464598413779,ID0020,7.112790935409229,7.3243303027296145
2024-05,1602288.1722217647,4.540167605988238,ID0020,6.465183203495309,6.471827384970999
2024-06,1672611.55946391,5.891051560313363,ID0020,6.497492410889318,5.666249995952446
2024-07,1717260.5941149623,6.158247104864505,ID0020,8.047226887161791,6.258077879256898
2024-08,1690208.7442821756,6.57484322361794,ID0020,5.555593818622424,6.548917580570735
2024-09,1621214.8675559086,5.986107676708305,ID0020,7.130915279248406,6.262249184709469
2024-10,1599256.5995339088,4.571878113514704,ID0020,7.413621245789823,5.117383550384863
2024-11,1768923.0157818245,7.041178645997722,ID0020,3.761589348539441,5.35208495622845
2024-12,1517523.7461907994,5.734146715493362,ID0020,7.346462607691487,6.22868057480075
2024-01,877844.880872414,6.107894179636399,ID0021,6.352503653834807,6.498062844712551
2024-02,918967.7145634606,5.622179157309028,ID0021,5.471753129019121,6.360215047243908
2024-03,796091.3429532538,5.18752982315215,ID0021,7.675409398700175,5.365642356444965
2024-04,884212.7906737503,5.520193211187235,ID0021,7.218343181437986,5.62283830193427
2024-05,797926.4206832639,5.40169603150796,ID0021,5.5985407780821905,6.0634737379585895
2024-06,888835.2275204964,5.8548285405051,ID0021,5.429632517458581,5.366589832705293
2024-07,835413.1625075826,6.040668378556692,ID0021,7.026713971677733,6.9959999348421285
2024-08,860275.6742866876,5.326000971687844,ID0021,6.411680359852569,7.876403574764485
2024-09,907179.3468931656,4.670124405355508,ID0021,5.353480846453069,6.625586281222819
2024-10,745473.6213535005,4.96292596587842,ID0021,4.670283126970306,6.251980353862414
2024-11,889872.5218721962,6.004273725548082,ID0021,5.848280582105902,6.419631998366863
2024-12,881588.0424398594,6.03812472608609,ID0021,6.4487771355843755,6.451564269441212
2024-01,835850.1739180946,5.6506862546283845,ID0022,7.172256291502875,5.605587565679121
2024-02,849785.0392642898,5.624105298916654,ID0022,5.413363986027269,6.503161845011013
2024-03,951305.7629609763,6.144511658130056,ID0022,8.483389531028166,6.555266378580841
2024-04,907767.3664050389,5.393188453294275,ID0022,5.103990390136887,6.528800478566687
2024-05,916783.4381908982,5.989030402218466,ID0022,8.057775125298097,6.939238144216979
2024-06,882384.1709994219,5.985512247477175,ID0022,6.574695857831025,4.990261814667402
2024-07,977902.5407535881,5.544855706677914,ID0022,7.05360213746449,6.401859473484428
2024-08,855144.0001145329,6.8592102434239415,ID0022,5.824069570193775,4.6686138290984545
2024-09,834992.4121974922,5.65609877822099,ID0022,6.853474920452641,7.12360868108642
2024-10,977265.0843039028,5.300282346272917,ID0022,6.121121595053683,6.220603881207016
2024-11,861676.646310361,5.520235931215504,ID0022,8.35277878171324,7.223815787101702
2024-12,902118.1047872549,5.5263682859721275,ID0022,6.437662126773785,7.017719270988625
2024-01,667736.7888369063,5.829824146817357,ID0023,5.665662344986645,6.459838431343012
2024-02,663380.8611086613,4.946101467989209,ID0023,5.741702223480522,7.025333761314282
2024-03,746962.9742455347,5.638201285690509,ID0023,6.2834535591268255,6.703464244940552
2024-04,687334.784609666,5.505312689908807,ID0023,6.388411352801477,4.7527707798967445
2024-05,653980.7490594492,6.41054494408132,ID0023,5.261450768577322,5.844834816246913
2024-06,712031.1285518387,5.477785946349099,ID0023,5.35188803269306,6.3927251603897455
2024-07,661845.424838189,5.876959009392604,ID0023,7.203846544417935,6.858342078866293
2024-08,699383.4891674576,4.922712355554774,ID0023,6.140579797514114,6.89043675377214
2024-09,692848.5788655222,5.474330558552065,ID0023,6.236572447088682,5.816966743432001
2024-10,639221.381692683,5.590947198209287,ID0023,6.091847930569099,6.355119935718621
2024-11,678426.5707895426,5.525808180679379,ID0023,4.932113233168961,5.761589499387549
2024-12,727824.8613215992,6.521010633195531,ID0023,6.960543248798042,5.325220597370819
2024-01,558484.7629394104,6.450535436505832,ID0024,6.129411123558204,6.938996554162617
2024-02,543177.9912275652,5.534410597287279,ID0024,6.786347325345237,5.828689783020208
2024-03,633014.8549074423,5.309030932905473,ID0024,5.598661148457584,5.530002590478222
2024-04,580666.0832987011,5.620878930022668,ID0024,7.0060281489367,6.35805537459622
2024-05,577149.7122080466,4.9759019569564185,ID0024,5.6872463430652225,5.106343478602848
2024-06,623208.967954867,6.076738536747827,ID0024,8.968342359556399,6.709459362177504
2024-07,608147.9747291617,6.025137040394167,ID0024,7.551159678266818,5.3348756517684155
2024-08,572584.3613412344,5.497295047381076,ID0024,6.384615623306711,6.079494012211559
2024-09,624857.8341842125,5.142356118009011,ID0024,5.456602821843427,4.925048266940783
2024-10,611265.9681677012,5.731622720187385,ID0024,6.55449744655694,5.801619960913128
2024-11,630508.4855654152,6.150535058239497,ID0024,7.215993759514065,5.927514039006114
2024-12,546078.139402102,5.431238325584355,ID0024,7.413422474152881,4.834026627308101
2024-01,1159460.7575521397,5.550168695327811,ID0025,6.698663875152688,6.948597781498926
2024-02,1133659.8047361467,5.720077375785794,ID0025,6.58241425835121,6.668900675138473
2024-03,1157258.900697047,6.200796859156748,ID0025,5.653884959662091,5.941356883271723
2024-04,1199964.9509562748,6.04528120079353,ID0025,5.346281496064933,6.3986819010506375
2024-05,1165845.8853320722,5.508479900195097,ID0025,6.977579462006696,4.777781164771597
2024-06,1157479.5145920964,6.392528045802979,ID0025,6.8825150566745075,6.863636838514244
2024-07,1290800.903669084,6.151387524659286,ID0025,6.3600731524588126,6.243781400868355
2024-08,1179633.1464781845,5.206653586168841,ID0025,7.706963494844394,6.3743102179413516
2024-09,1152976.2764548694,5.370564349435324,ID0025,5.635893728540047,6.325032385259171
2024-10,1170569.383557954,6.997892444295632,ID0025,6.916617868703035,5.904631878444053
2024-11,1224679.5812920867,6.086876242193057,ID0025,6.491017031722618,4.805587217859115
2024-12,1232998.7880730396,5.348374070230163,ID0025,6.40855344665316,6.738256208444668
2024-01,814189.7326477641,6.205832372312476,ID0026,7.034757378849781,7.880081334172275
2024-02,790229.0198477351,6.121954484011763,ID0026,7.158459000977951,6.648260155810629
2024-03,760904.0535633882,5.852120693534703,ID0026,6.867143582467229,7.222541993288685
2024-04,767991.1346374364,5.539059814247877,ID0026,7.21955475084877,5.580981734932186
2024-05,854672.4245650632,5.984110824850682,ID0026,6.274710159003182,6.069026061675426
2024-06,808323.5497055602,6.3373182575125515,ID0026,7.318439225870198,5.889895625853287
2024-07,819662.3193852485,5.915359944055777,ID0026,5.714275383235902,6.393515225059721
2024-08,813688.5760875597,5.198413398315699,ID0026,8.371196144596631,6.868068330614275
2024-09,760913.1755676206,6.468974974219701,ID0026,6.413054801760341,6.0582285745871465
2024-10,820616.9826013828,5.766999877120066,ID0026,6.153478252002609,5.545325583347662
2024-11,816572.5536604883,5.614371188720829,ID0026,5.779675692162641,6.772645884839112
2024-12,799596.6596072115,5.823936978859315,ID0026,5.251217306768567,5.913505996701014
2024-01,795018.6826550431,5.5311511734326215,ID0027,7.333349463998964,5.873316845813118
2024-02,819300.4273936943,5.279059738277239,ID0027,7.489222235792297,7.403867109251392
2024-03,728380.1233351119,6.581121949106869,ID0027,5.838125546444551,5.690542490465694
